id,doi,title,publication_year,abstract,authors
https://openalex.org/W3039651136,https://doi.org/10.1111/jcms.13073,"Inclusion and Exclusion in Europe: Migration, Work and Employment Perspectives, edited by O.Fedyuk and P.Stewart (London: Rowman & Littlefield, 2018, ISBN 9781786605399); xviii+300pp., £50.00 hb.",2020,,Vladimir Bogoeski
https://openalex.org/W3041059070,https://doi.org/10.17566/ciads.v9i2.581,The plain packaging of tobacco products and its recognition by the WTO as a legitimate policy measure for the protection of public health,2020,"Introduction: the adoption by WTO DSB of Panel Reports that resolved disputes against Australian tobacco plain packaging scheme unveil important aspects international health law intertwined with trade law. Objectives: this paper aims at understanding concept and scope decision for countries envisaging similar measures in policymaking. The research questions are descriptive encompass how position expressed affects WHO FCTC what legal reasoning referred used. Methodology: a historical method is employed to identify origins main concerns challenges surrounding it, whilst discursive analysis allows an interpretation its basic principles possible implications public policies. Results discussion: from microeconomic policy analysis, standardization packets reasonable regulatory approach government’s disposal addressing welfare losses due externalities internalities. Although there no consensus on empirical evidence supporting packaging, assessment played vital role rendered, notably respect Article 2.2 TBT Agreement 20 TRIPS Agreement. Conclusion: Honduras Dominican Republic have appealed consequently final ruling still pending. Nonetheless, so far recognition under State’s autonomy implement necessary behalf health.",Wolney da Cunha Soares Junior
https://openalex.org/W3044552964,https://doi.org/10.1525/gp.2020.13301,Cultural Political Economy and Conflicts Law – A new way to approach the Eurozone crisis,2020,"The immediate effects of the Euro crisis have been tamed but has soured relations between Southern and Northern Member states for many years to come. Comparative political economy explains frictions North South as a result different institutional configurations national economies (Varieties Capitalism), interests capital labor coalitions (growth model perspective) or ideational traditions (ordoliberal vs dirigisme). We argue that exclusive focus these approaches on either, rational institutionalism, interest economic ideas obscures three factors come together in long-term evolutionary trajectory formed cultures within Eurozone since 1950s. examplify our cultural approach showing empircally how German Italian developed ways end WWII. In second part contribution we develop conflicts law perspective offering it third way can mediate two extreme positions Wolfgang Streeck (back nation state) Juergen Habermas (federation) debate future European Union. show culturally grounded diversities capitalisms be accommodated through law.","Josef Hien, Christian Joerges"
https://openalex.org/W3048192910,https://doi.org/10.1525/gp.2020.13380,On the Will of the People: Notes on the Political “Theory” of Populism,2020,"The “will of the (national) people” is ubiquitously invoked reference unit populist politics. essay tries to demystify notion that such will can be conceived as a unique and unified substance deriving from collective ethnic identity. Arguably, all political theory concerned with arguing for ways by which citizens make e pluribus unum—for example, coming agree on procedures institutions conflicts interest ideas settled according standards fairness. It argued populists in their rhetoric practice typically try circumvent burden argument proof. Instead, they appeal some preexisting existential unity people’s will, redeem only through practices repression exclusion.",Claus Offe
https://openalex.org/W3082897291,,Decydujący rok dla Energiewende,2015,,A. Ancygier
https://openalex.org/W3085052051,https://doi.org/10.1007/s11558-020-09397-8,Correction to: We'd rather pay than change: The politics of German non-adjustment in the Eurozone crisis,2021,"The title of the originally published version this article, unfortunately, is incorrect.","Nils Redeker, Stefanie Walter"
https://openalex.org/W3086017851,https://doi.org/10.1007/s10273-020-2742-z,Bremst die Doppik öffentliche Investitionen? Ergebnisse aus drei aktuellen Evaluationsstudien,2020,"Zusammenfassung Internationale Organisationen empfehlen nachdrücklich, öffentliche Haushalte von der klassischen kameralen Buchführung auf die doppelte (Doppik) umzustellen. Doppische sollen den Wertverzehr öffentlichen Infrastruktur offenlegen und implizite Verschuldung sichtbar machen. Drei unabhängig voneinander entstandene Studien haben Wirkung Doppik am Beispiel deutscher Kommunen evaluiert kommen zu teils überraschenden Ergebnissen. Doppisch buchende veräußern zwar wie erwartet weniger öffentliches Vermögen, sie investieren aber tendenziell auch in neues Vermögen. Diese empirischen Ergebnisse nähren Zweifel, ob tatsächlich nachhaltigere Haushaltsentscheidungen fördert.","Désirée I. Christofzik, Florian Dorn, Stefanie Gäbler, Christian Raffer, Felix Roesel"
https://openalex.org/W3087577830,,Social-mission platforms to foster multi-stakeholder interactions: An empirically-derived typology of organizational configurations,2020,,"Elodie Dessy, Johanna Mair, Virginie Xhauflair"
https://openalex.org/W3090238581,https://doi.org/10.2139/ssrn.3727378,German Legal Hegemony?,2020,"Time and again, the German discourse on European legal matters has facilitated charge that it attempts to create a German-dominated space, even after World War II. Armin von Bogdandy Verfassungsblog have asked number of eminent scholars practitioners constitutional EU law in Europe beyond share their thoughts whether or not hegemony is, fact, matter concern contemporary law, and, if so, what could should be done about it.

The symposium been published first can still accessed (https://verfassungsblog.de/category/debates/german-legal-hegemony-debates/).","Armin von Bogdandy, Başak Çalı, Sabino Cassese, Pedro Cruz Villalón, Daniel Halberstam, Bogdan Iancu, András Jakab, Maria Argelia Queralt Jimenez, Helen Keller, Sebastian Bates, Koenraad Lenaerts, Russell A. Miller, Oreste Pollicino, Daniel Sarmiento, Anna Śledzińska-Simon, Pál Sonnevend, Maximilian Steinbeis, Antoine Vauchez, J.H.H. Weiler, Miroslaw Wyrzykowski"
https://openalex.org/W3092419636,https://doi.org/10.1093/eurpub/ckaa165.1397,Concept and Strategy for Implementing the National Action Plan on Health Literacy in Germany,2020,"Abstract Background In Germany, the development of National Action Plan on Health Literacy (NAP) was triggered by results HLS-GER, first representative study HL in showing that more than half German population perceive great problems processing health information. response to this, a group 15 experts from academia, practice and policy worked together draft NAP, which refined based various stakeholder consultations finally published 2018. The plan focuses four areas action initially presents specific recommendations strengthen literacy Germany following five key principles. After delivery Federal Minister 2018, it quickly became clear its need additional tools for implementation. Therefore, systematic implementation strategy developed. Methods Core elements were dissemination as well workshops with important stakeholders policy, associations, patient self-help organisations. aim concretise single NAP develop implement them fields actions. led papers, consented again disseminated broadly. Results Through numerous publications presentations different contexts received attention. Furthermore, seven one international symposium conducted focussing each leading papers. papers contributed identification motivated promote literacy. Conclusions effective many could be involved. It is also resource time consuming needs considered project planning.","Doris Schaeffer, Eva-Maria Berens, Svea Gille, Klaus Hurrelmann, Ullrich Bauer"
https://openalex.org/W3092506193,https://doi.org/10.31205/pa.262.01,Die deutsch-polnische Sicherheits- und Verteidigungszusammenarbeit: geprägt von unausgeschöpftem Potential oder struktureller Fragilität?,2020,,"Anna-Lena Kirch, Monika Sus"
https://openalex.org/W3094362148,,Automated Environmental Compliance Monitoring with IoT and Open Government Data.,2020,"Negative impacts on societies and ecosystems are frequently driven by human activity amplified increasing climatic variability. Properly managing these relies a government's ability to ensure regulatory compliance in the face of uncertainty. Water flow rates most widely used evaluation metric for river compliance. Specifically, thresholds set calculating minimum required aquatic species such as fish. These then designated environmental flows (eflows) each river. In this paper, we explore how IoT-generated open government data can be enhance development an automated IoT-based eflows system. To reduce operational costs, proposed solution routinely collected monitoring data. Our approach allows any authority with similar rapidly develop, test verify scalable eflow evaluation. Furthermore, demonstrate real-world application our system using from Estonia's national network. The main novelty work is that provides simple tool re-purposes evaluate improve at scale. This showcases new paradigm solutions example automatically increasingly uncertain environments.","Lizaveta Miasayedava, Keegan McBride, Jeffrey A. Tuhtan"
https://openalex.org/W3096486332,https://doi.org/10.35998/vn-2020-0025,Keine Spur von Sprachlosigkeit im Sicherheitsrat,2020,"Since 1995, Germany has on four occasions been a non-permanent member of the United Nations Security Council. Even when it was not member, regularly participated and spoke in this most important UN body. This article analyses new dataset over 65,000 speeches held by Council members other actors during all meetings from 1995 until 2017. Based computer-assisted speeches, authors show which topics about intensively how its priorities differed those Five Permanent Members (P5) or secretariat.","Steffen Eckhard, Ronny Patz, Mirco Schönfeld"
https://openalex.org/W3098167754,https://doi.org/10.1093/oxfordhb/9780190064891.013.36,Human Rights Organizations in Turkey,2020,"This chapter analyzes the origins and development of human rights organizations in Turkey since 1945. It first offers an overview limited number elite established between 1946 1974 initial skepticism toward activism country 1960s 1970s among grass-roots political movements. then discusses importance two major events, military coup 1980 start armed conflict Turkish security forces <italic>PKK</italic> 1984, for rights–based 1980s. The turns to 1990s, characterized by proliferation diversification focus areas, ranging from LGBT women manifest their religion wearing headscarves. links these dynamics global rise 1990s subsequent appropriation lexicon a wide range domestic social moves forward with discussion further well into 2000s as Turkey’s EU membership process boosted democratization pluralism. ends assessment impact <italic>Adalet ve Kalkınma Partisi</italic>’s authoritarian turn on transformative power horizons 2010s.",Başak Çalı
https://openalex.org/W3100355395,https://doi.org/10.1525/gp.2020.17259,Interview: Claus Offe and Helmut Anheier,2020,"In this interview, Claus Offe and Helmut Anheier examine the state of Eastern Europe 30 years after fall communism, explore relationship between capitalism democracy, discuss what social sciences mean today. They talk about stresses liberalism is currently experiencing, current political developments in US UK, relevance fields sociology economics.","Claus Offe, Helmut K. Anheier"
https://openalex.org/W3101797789,https://doi.org/10.1055/a-1288-6968,Der Nationale Aktionsplan Gesundheitskompetenz geht in die zweite Phase der Umsetzung,2020,"In Deutschland existiert seit gut 2 Jahren ein Nationaler Aktionsplan (NAP) zur Förderung der Gesundheitskompetenz Bevölkerung 1. Er ist in kurzer Zeit zu einem viel zitierten Referenzwerk für Theorie und Praxis geworden. Der Plan mit 15 detailliert ausgearbeiteten Empfehlungen wurde anders als anderen Ländern nicht von einer Regierung eingesetzten Kommission erarbeitet, sondern zivilgesellschaftlichen Initiative: Expertenkreis Wissenschaftlern unterschiedlicher Disziplinen, einigen Vertretern Repräsentanten Politik.","Doris Schaeffer, Svea Gille, Klaus Hurrelmann"
https://openalex.org/W3107887446,https://doi.org/10.1111/1467-8675.12531,The EU from crisis to crisis: Post‐Polanyian questions for social democracy,2020,,László Andor
https://openalex.org/W3110153317,https://doi.org/10.1007/978-3-662-61665-9_16,Eine „immer engere Union der Völker Europas“ trotz sich vertiefender wirtschaftlicher und sozialer Unterschiede?,2020,"Das Verhaltnis zwischen dem Titel und Untertitel dieses Beitrags ist erlauterungsbedurftig. Der Haupttitel verweist auf das Spannungsverhaltnis Integrationsziel den real existierenden Divergenzen Europas. Soziookonomische, kulturelle politische Unterschiede werden gemeinhin als Integrationshindernis wahrgenommen – Widerstande, die Weg zu einer „immer engeren Union der Volker Europas“ uberwunden sollen. Die Sinnhaftigkeit dieser Botschaft mochte Beitrag in Frage stellen bedenken geben, ob nicht gut beraten ware, Vorzuge ihrer so schwer uberwindbare Vielfalt Rechnung stellen: Was fur Kultur i. e. S. ist, muss Wirtschaft Gesellschaft schlecht sein.",Christian Joerges
https://openalex.org/W3111114676,,"The Theory, Practice and Interpretation of Customary International Law",2021,,"Panos Merkouris, Noora Arajärvi, Jörg Kammerhofer, Nina Mileva"
https://openalex.org/W3112165279,,Sustainable Finance: Political Challenges of Development and Implementation of Framework Conditions,2019,"According to the 2015 Paris Agreement, a long-term goal is commitment “making finance flows consistent with pathway towards low greenhouse gas emissions and climate-resilient development.” Reconciling climate change objectives financial an enormous challenge in 21st century. States general Germany particular have various instruments at their disposal initiate appropriate measures. On one hand, state can exert direct influence by orienting its own activities sustainability, for example meeting sustainability standards investments participations public institutions anchoring divestment strategies law. other development of suitable framework conditions requirement encouraging private market players sustainability.A key sustainable system uniform taxonomy sustainability. Standards labels identifying business then be implemented. The political currently facing far-reaching challenges European national level: There risk that current approaches will only applied limited extent. Sustainable account approximately 3% total (2017).This article aims focus on extent which policy frameworks being developed level contribute finance. In addition implementing developing new approaches, limits existing identified. Beyond indirect state, investment criteria procurement are analysed, represent sector. A case study Divestment Strategies used this purpose.","Claudia Kemfert, Sophie Schmalz"
https://openalex.org/W3115620485,https://doi.org/10.1093/ejil/chaa076,The Crime of Aggression: A Commentary,2020,,Alexandre Skander Galand
https://openalex.org/W3117921049,https://doi.org/10.14276/2384-8901/2392,The European Economic Constitution. Observations on the Conceptual History of an Unworkable Idea,2020,"[La costituzione economica europea. Osservazioni sulla storia di un’idea irrealizzabile] This essay deals with the development of integration project in light Polanyi’s insights, first, its so-called formative phase. Thereafter it addresses post-foundational phase, which was characterized by enormous efforts to transform Europe’s economy into a “highly competitive social market economy”. Finally, consummation establishment Monetary Union. The monetary Union included an erosion notion rule-oriented economic governance and, more drastically, replacement constitution emergency governance. A Governance that represents technocratic exercise or praxis escapes quest for democratic legitimacy and constraint rule law.",Christian Joerges
https://openalex.org/W3118191093,https://doi.org/10.1177/0952076720977598,What’s in it for me? How blame and credit expectations affect support for innovation,2020,"The article applies an experimental vignette research design to test how blame and credit expectations affect individuals’ willingness support innovative programs. Respondents received a survey with three scenarios of programs were randomly allocated being blamed if the program failed, credited it succeeded, or control group. Blame framing had no statistically significant effect on It was much more important for respondents whether 'good community'. This calls into question current assumptions about anticipatory avoidance motivations as primary antecedent behavior.","Krista Timeus, Jessica Breaugh"
https://openalex.org/W3120088034,https://doi.org/10.2139/ssrn.3763955,The Fiscal Origins of American Power: Federal Tax Policy and US Territorial Expansion in the Nineteenth Century,2020,"In this working paper, I argue that United States (US) territory quadrupled within the first three generations since 1789 because, in nineteenth century, US developed a fiscal-military state capable of mobilizing considerable resources without provoking any major tax rebellion. Relying on indirect taxes—customs duties and excises—meant federal government could draw stable uncontentious stream revenue. This fiscal capacity allowed to finance different methods its territorial expansion, including warfare purchase.",Tomasz P. Woźniakowski
https://openalex.org/W3120533102,,Revisiting the Relationship Between Price Regulation and Pharmaceutical R&D Investment,2020,"A trade-off exists between affordability of pharmaceutical products today and incentives for firms to provide new better drugs in the future; an activity that prior studies suggest correlates with profitability, which turn depends on price regulation. In this paper we re-examined relationship regulation research development (R&D) intensity, explored role profitability cash flow mediating relation using latest available data from 2000 2017 10 most innovative companies. Following a framework similar previous study, exploited stylized facts about sales volumes Europe USA, give rise variation exposure Using ordinary least squares fixed effects models, assess whether is related R&D investment through profitability. While (measured by relative market share EU/USA) negatively result driven being results were not significant when firm added regression models. Modeling dynamics showed European- US-based responded differently Thus, specific play important explaining negative intensity. These robust inclusion different time-varying level variables. The findings decisions are likely long-run inter-firm differences, strongly determine strategies terms investment.","Mujaheed Shaikh, Pietro del Giudice, Dimitrios Kourouklis"
https://openalex.org/W3121149734,https://doi.org/10.2139/ssrn.3109530,Comparative Regional Human Rights Regimes: Defining a Research Agenda,2018,"This article is the theoretical introduction to a special issue which marks first attempt at regime-level comparative analysis of three main regional human rights courts and commissions (the European, Inter-American Court, African Courts Commissions). It does so with aim identifying explaining convergences divergences institutionalization in different regions. The symposium fits within wider research agenda “comparative international law” aims contribute, particularly, study law its institutions. offers distinct contribution ways. First, it goes beyond binary form that prevalent scholarship most often juxtaposes (selected elements of) European regimes, less frequently African-Inter-American, or African-European regimes. broadens inquiry into triangular analysis, while not foreclosing further future broadening, notably regard other emerging subregional Second, existing on comparison has been largely descriptive character, focusing either formal textual similarities differences respect interpretation particular right. authors this all take holistic approach regimes offer comparisons over time go both formalist single-issue using legal extralegal sources. They seek only identify but also explain among Third, from scholarship” “Third, contrast rights, we collectively theorize as part more general global evolution That is, interested usual markers law, those case how key are inscribed broader development since aftermath World War II.","Başak Çalı, Mikael Rask Madsen, Frans Viljoen"
https://openalex.org/W3121185839,,Gone with the Wind?: Electricity Market Prices and Incentives to Invest in Thermal Power Plants under Increasing Wind Energy Supply,2009,"The increased wind energy supplied to many electricity markets around the world has be balanced by reliable back upunits or other complementary measures when conditions are low. At same time impacts both, utilization of thermal power plants and market prices. While prices tend decrease, impact on theutilization different plant types is at outset unclear. To analyze incentives invest in under supply, we develop a computational model which includes start-up restrictions costs apply it German case. We find that due current supply reduced more than five percent, natural gas fired units largely decreased. An erodes their attractiveness further. Consequently, gap between need for incentive provide exibility can expected.","Thure Traber, Claudia Kemfert"
https://openalex.org/W3121605757,https://doi.org/10.2139/ssrn.1790062,Civil Society and Control of Corruption: Assessing Governance of Romanian Public Universities,2011,"This article investigates the public perception of corruption in Romanian higher education. It reviews governance practices universities Romania through a survey organized by Coalition for Clean Universities (CCU), an alliance NGOs, professional associations and student teacher unions. CCU systematically monitored investigated 42 state during academic years 2007-2009. The goal was to assess universities’ governance, checking integrity, fairness ability control their procedures. methodology project will be explained detail second part this paper. In first, we shall review meanings, causes consequences bad field education particular context postcommunist Europe. third (and last) section results some lessons learned presented.",Alina Mungiu-Pippidi
https://openalex.org/W3121641902,https://doi.org/10.2139/ssrn.2631960,"More Integration, Less Federation: The European Integration of Core State Powers",2015,"We map the pattern and extent of European integration core state powers (coercive force, public finance, administration) analyze causes consequences. highlight two findings: First, in contrast to historical examples federal building, where nationalization precipitated institutional, territorial political consolidation emerging state, is associated with fragmentation EU. Second, market integration, elites mass publics, not organized business interests, are prime drivers integration.","Philipp Genschel, Markus Jachtenfuchs"
https://openalex.org/W3122121510,,Organizations Driving Positive Social Change: A Review and an Integrative Framework of Change Processes,2016,,"Ute Stephan, Malcolm Patterson, Ciara Kelly, Johanna Mair"
https://openalex.org/W3122150364,,Shaking Dutch Grounds Won't Shatter the European Gas Market,2015,"The Netherlands have been a pivotal supplier in Western European natural gas markets the last decades. Recent analyses show that would play an important role replacing Russian supplies Germany and France case of export disruption (Richter & Holz, 2015). However, suffered from regular earthquakes recent years are related to production major Groningen field. Natural rates– politically mandated – consequently substantially reduced, with estimated annual 30% below 2013 level. We implement realistically low path for next decades Global Gas Model analyze geopolitical impacts. find diversification imports allows spreading replacement Dutch over many alternative sources, diverse pipeline LNG supplies.There will be hardly any price or demand reduction effect. Even if Russia fails supply Europe, additional impact lower is moderate. Again, suppliers various sources able replace volumes. Hence, consumers need not worry about declining their security supplies.","Franziska Holz, Hanna Brauers, Philipp M. Richter, Thorsten Roobeek"
https://openalex.org/W312220688,https://doi.org/10.1016/b978-0-08-097086-8.75005-7,Corruption: Political and Public Aspects,2015,"This article is a revision of the previous edition by Y. Meny, L. de Sousa, Volume 4, pp. 2824–2830, © 2001, Elsevier Ltd.",Alina Mungiu-Pippidi
https://openalex.org/W3122565559,https://doi.org/10.4324/9780203733202-4,Interpreting fiscal accounting rules in the European Union,2018,"In the European Union, creation of public debt statistics starts with member state governments’ reports. The EU’s statistical agency-Eurostat-then revises. How do these actors’ incentives shape reported numbers? Governments have to take a more favourable view often ambiguous accounting rules than Eurostat. Lower improves performance domestic and external audiences. Eurostat is tasked monitoring budgets for ‘excessive’ debts. We expect governments present figures that then revises upwards. This likely when high debts, especially in eurozone, prior elections. Financial crises heighten number policies needing interpretation both actors numbers. examine propositions using Eurostat’s revisions. find debts are revised upwards eurozone countries higher levels years unscheduled stress strengthens effects.","Christopher Gandrud, Mark Hallerberg"
https://openalex.org/W3122593478,,"Deportation, Crime, and Victimization",2020,"We study whether the forced removal of undocumented immigrants from United States increases violent crime in Mexican municipalities. Using municipal panel data on homicide rates matched with annual deportation flows to Mexico, we assess municipalities repatriation points experience higher surges flows. consistently find that greater geographic exposure have crime. The effects are mostly driven by increments young males and minors.","Sandra V. Rozo, Therese Anders, Steven Raphael"
https://openalex.org/W3122712569,,Comparing Wealth: Data Quality of the HFCS,2014,"The Household Finance and Consumption Survey (HFCS) provides information about household wealth (real financial assets as well liabilities) from 15 Euro‐countries after the crisis of 2007/8. survey will be central dataset in this topic future. However, several aspects point to potential methodological constraints regarding crosscountry comparability. Therefore aim paper is get a better insight data quality important source. We first present synopsis cross‐country differences, which core paper. compare sampling processes, interview modes, oversampling techniques, unit item non‐response rates how itis dealt with them via weighing imputation further points might restrict country In addition we give selectivity nonresponse cross‐national setting. make use logit models apply decomposition method suggested by Fairlie (1999, 2005) identify differences characteristics structural (cultural) missing process.","Anita Tiefensee, Markus M. Grabka"
https://openalex.org/W3122883600,https://doi.org/10.2139/ssrn.3284262,Short-Term Electricity Trading for System Balancing - An Empirical Analysis of the Role of Intraday Trading in Balancing Germany’s Electricity System,2018,"Previous studies have noted that, surprisingly, Germany’s dramatic expansion of wind and solar energy coincided with a reduction short-term balancing reserves. This paper provides further updated evidence, supporting this “German Balancing Paradox”: since 2011 nearly doubled while reserve requirements activation declined by around 50%. We quantitatively explore one reason for reduced needs: increased improved wholesale electricity trading. Electricity trading is now commonly done the clock based on quarter hours, rather than hours. The shift to quarter-hourly products alone explains decrease in 17%. also find strong evidence market parties respond efficiently imbalance charges, suggesting that market-based approaches work.","Christopher Koch, Lion Hirth"
https://openalex.org/W3123100991,,On capital utilization in the hydrogen economy: The quest to minimize idle capacity in renewables-rich energy systems,2020,"The hydrogen economy is currently experiencing a surge in attention, partly due to the possibility of absorbing wind and solar energy production peaks through electrolysis. A fundamental challenge with this approach low utilization rates various parts integrated electricity-hydrogen system. To assess importance capacity utilization, paper introduces novel stylized numerical system model incorporating major elements electricity generation, transmission storage, including both from electrolysis natural gas reforming CO2 capture storage (CCS). Balancing renewables results electrolyzers, pipelines infrastructure, or networks, depending on whether electrolyzers are co-located farms demand centers. Blue scenarios face similar constraints. High renewable shares impose capture, transport infrastructure for conventional CCS, process (gas switching reforming) that enables flexible power production. In conclusion, green blue can facilitate integration energy, but cost related erodes much expected economic benefit.","Schalk Cloete, Oliver Ruhnau, Lion Hirth"
https://openalex.org/W3123123544,,"Balancing Human Rights? Methodological Problems with Weights, Scales and Proportions",2007,"This article takes issue with the argument that human rights are not absolute and should be balanced in relation to competing communal aims. The balancing of qualified is a key practice European Court Human Rights great deal depends on clear analysis ramifications for our understanding author does seek propose an alternative balancing, but aims show it necessarily coherent principles or kinds functions international institutions thought perform.",Başak Çalı
https://openalex.org/W3123367010,https://doi.org/10.2139/ssrn.2729666,Explaining Changes in Tax Burdens in Latin America: Does Politics Trump Economics?,2015,"This paper examines whether elections, which are generally held on fixed dates, and banking crises explain the timing of tax reforms allocation additional burden. Using an original fine-grained dataset reforms, finds support for role these two sources variation. In particular, probability reform is higher during crises. During electoral periods, increasing taxes becomes highly unlikely, even if government facing financing problems. Interestingly, politics seem to trump economics: do not affect having a times. Moreover, presence IMF program affects instruments chosen: countries with increase value-added tax, while those without raise personal income tax. Finally, ideology president does who bears","Mark Hallerberg, Carlos Scartascini"
https://openalex.org/W3123427556,,Interpreting Fiscal Accounting Rules in the European Union,2016,"In the European Union, creation of public debt statistics starts with member state governments’ reports. The EU’s statistical agency-Eurostat-then revises. How do these actors’ incentives shape reported numbers? Governments have to take a more favourable view often ambiguous accounting rules than Eurostat. Lower improves performance domestic and external audiences. Eurostat is tasked monitoring budgets for ‘excessive’ debts. We expect governments present figures that then revises upwards. This likely when high debts, especially in eurozone, prior elections. Financial crises heighten number policies needing interpretation both actors numbers. examine propositions using Eurostat’s revisions. find debts are revised upwards eurozone countries higher levels years unscheduled stress strengthens effects.","Christopher Gandrud, Mark Hallerberg"
https://openalex.org/W3123527370,,Possible ‘Contributions’ of European Energy Intensive Industries to the Global Climate Agreement,2014,"The outcome of the climate negotiations in Warsaw November 2013 was met with disappointment: by early 2015 all countries were asked to present their initial contributions agreement be signed Paris that same year. This new wording considered a weakening final agreement: instead clear timeframe for presentation mitigation commitments, come up vaguely defined contributions. In this article we argue far from being threat an ambitious agreement, open possibilities reducing greenhouse gas (GHG) emissions. Above all, can play significant role CO2 emissions two sectors are steadily increasing share global emissions: steel and cement. Although consumption these products is predicted increase considerably future, available technologies allow only limited reduction One ways significantly limit cement invest Research, Development Deployment (RD&D) ‘breakthrough technologies’ could bring benefits future. Due long time span between investment results they produce, such activities conducted strong support governments, which consider them as contribution future goals.","Andrzej Ancygier, Anna Serzysko"
https://openalex.org/W3123700626,,What Explains Sovereign Debt Litigation,2015,"We study the occurrence of holdout litigation in context sovereign defaults. The number creditor lawsuits against foreign governments has strongly increased over past decades, but there is a large variation across crisis events. Why are some defaults followed by “run to courthouse” and others not? What explains general increase lawsuits? address these questions based on an economic model new dataset capturing near-universe cases filed defaulting sovereigns. find that creditors more likely litigate debt restructurings, when impose high losses (“haircuts”), country vulnerable (open economies those with low legal capacity). conclude can be predicted reasonably well simple framework from law economics literature.","Julian Schumacher, Christoph Trebesch, Henrik Enderlein"
https://openalex.org/W3124126179,,Compliance Behavior in Networks: Evidence from a Field Experiment,2015,"This paper studies the spread of compliance behavior in neighborhood networks involving over 500,000 households Austria. We exploit random variation from a field experiment which varied content mailings sent to potential evaders TV license fees. Our data reveal strong treatment spillover: ‘untreated’ households, who were not part experimental sample, are more likely switch evasion response received by their network neighbors. analyze spillover within model communication based on DeGroot (1974). Consistent with model, we find that (i) increases treated households’ eigenvector centrality and (ii) local concentration equally produces lower spillover. These findings carry important implications for enforcement policies.","Francesco Drago, Friederike Mengel, Christian Traxler"
https://openalex.org/W3124142637,,Structural Reform Waves and Economic Growth,2017,"At a time of slow growth in several advanced and emerging countries, calls for more structural reforms are multiplying. However, estimations the short- medium-term impact these on GDP remain methodologically problematic still highly controversial. We contribute to this literature by making novel use non-parametric Synthetic Control Method estimate 23 wide-reaching reform packages (including both real financial sector measures) rolled out 22 countries between 1961 2000. Our results suggest that, average, started having significant positive effect per capita only after five years. Ten years beginning wave, was roughly 6 percentage points higher than synthetic counterfactual scenario. average point estimates mask large heterogeneity outcomes. Benefits tended materialise earlier, but overall be limited, economies markets. These confirmed when we parametric dynamic panel fixed model control rich dynamics GDP, robust variety alternative specifications, placebo falsification tests, different indicators reform.","Marco Marrazzo, Alessio Terzi"
https://openalex.org/W3124278405,,How the European Union Constrains the State: Multilevel Governance of Taxation,2011,,"Philipp Genschel, Markus Jachtenfuchs"
https://openalex.org/W3124347286,https://doi.org/10.2139/ssrn.2518325,Measuring the Enabling Environment of Civil Society: A Global Capability Index,2014,,"Ida Kubiszewski, Olga Kononykhina"
https://openalex.org/W3124365532,,Tax expenditure and the treatment of tax incentives for investment,2018,"Governments use tax expenditures to boost investment, innovation and employment. However, these schemes are largely opaque, costly often ineffective in reaching their stated goals. They also frequently trigger unwanted side effects. In order improve the performance of tools, authors present three concrete policy proposals: First, governments should increase transparency on benefits. G20 members take lead this with frequent comprehensive expenditure reports. Second, design incentives aim minimizing generation windfall profits negative spillover effects within across (in particular, poorer) countries. Third, phase out that environmentally harmful, including for fossil fuels other promote an unsustainable natural resources.","Agustin Redonda, Santiago Diaz de Sarralde, Mark Hallerberg, Lise Johnson, Ariel D. Melamud, Ricardo Rozemberg, Jakob Schwab, Christian von Haldenwang"
https://openalex.org/W3124631642,,Job Displacement and First Birth over the Business Cycle,2017,"This paper investigates the impact of job displacement on women's first birth rates, and variation in this effect over business cycle. We used mass layoffs to estimate causal effects involuntary loss fertility short medium term, up five years after displacement. Our analysis is based rich administrative data from Germany, with an observation period spanning more than 20 years. apply inverse probability weighting (IPW) flexibly control for observed differences between women who were not displaced. To account composition displaced a downturn upswing, double estimator was employed. find that extent which had adverse depended The rates economic much lower lost upturn. result cannot be explained by changes characteristics","Barbara Hofmann, Michaela Kreyenfeld, Arne Uhlendorff"
https://openalex.org/W3124967239,,Civil society challenged: Towards an enabling policy environment,2017,"The roles of non-governmental or civil society organizations have become more complex, especially in the context changing relationships with nation states and international community. In many instances, state-civil relations worsened, leading experts to speak a for nationally as well internationally. author proposes initiate process establishment an independent high-level commission eminent persons (i) examine policy environment countries internationally, (ii) review reasons behind shrinking space encounters some parts world its steady development others, (iii) make concrete proposals how state system on one hand other can relate productive ways national multilateral contexts.",Helmut K. Anheier
https://openalex.org/W3124981321,,"Civil society in times of change: Shrinking, changing and expanding spaces and the need for new regulatory approaches",2018,"The relationship between many G20 governments and organized civil society has become more complex, laden with tensions, such that both have to find optimal modes of engagement. In some instances, state-civil relations worsened, leading experts activists speak a shrinking space for society. How wide- spread is this phenomenon? Are these isolated occurrences or indeed part general development? can countries achieve maintain an enabling environment society? authors suggest much the current impasse results foremost from outdated increasingly ill-suited regulatory frameworks fail accommodate diverse expanded set organizations (CSO). response, they propose differentiated model framework based on functional roles. Based quantitative profiling expert surveys, moreover, paper also derives initial recommendations how could ways relate each other in national multilateral contexts.","Helmut K. Anheier, Markus Lang, Stefan Toepler"
